Model,Coding Rate,SNR,Accuracy
Box6,0.5,7.2727272727272725,0.2217
Box6,0.5,7.373737373737374,0.2217
Box6,0.5,7.474747474747475,0.2217
Box6,0.5,7.575757575757575,0.2217
Box6,0.5,7.6767676767676765,0.2217
Box6,0.5,7.777777777777778,0.2217
Box6,0.5,7.878787878787879,0.2217
Box6,0.5,7.979797979797979,0.2217
Box6,0.5,8.080808080808081,0.2217
Box6,0.5,8.181818181818182,0.2217
Box6,0.5,8.282828282828282,0.2217
Box6,0.5,8.383838383838384,0.2217
Box6,0.5,8.484848484848484,0.2217
Box6,0.5,8.585858585858587,0.2217
Box6,0.5,8.686868686868687,0.2217
Box6,0.5,8.787878787878787,0.2217
Box6,0.5,8.88888888888889,0.2217
Box6,0.5,8.98989898989899,0.2217
Box6,0.5,9.09090909090909,0.2217
Box6,0.5,9.191919191919192,0.2217
Box6,0.5,9.292929292929292,0.2217
Box6,0.5,9.393939393939394,0.2217
Box6,0.5,9.494949494949495,0.2217
Box6,0.5,9.595959595959595,0.2217
Box6,0.5,9.696969696969697,0.2217
Box6,0.5,9.797979797979798,0.2217
Box6,0.5,9.8989898989899,0.2217
Box6,0.5,10.0,0.2217
Box6,1.0,0.0,0.0
Box6,1.0,0.10101010101010101,0.0
Box6,1.0,0.20202020202020202,0.0
Box6,1.0,0.30303030303030304,0.0
Box6,1.0,0.40404040404040403,0.0
Box6,1.0,0.5050505050505051,0.0
Box6,1.0,0.6060606060606061,0.0
Box6,1.0,0.7070707070707071,0.0
Box6,1.0,0.8080808080808081,0.0
Box6,1.0,0.9090909090909091,0.0
Box6,1.0,1.0101010101010102,0.0
Box6,1.0,1.1111111111111112,0.0
Box6,1.0,1.2121212121212122,0.0
Box6,1.0,1.3131313131313131,0.0
Box6,1.0,1.4141414141414141,0.0
Box6,1.0,1.5151515151515151,0.0
Box6,1.0,1.6161616161616161,0.0
Box6,1.0,1.7171717171717171,0.0
Box6,1.0,1.8181818181818181,0.0
Box6,1.0,1.9191919191919191,0.0
Box6,1.0,2.0202020202020203,0.0
Box6,1.0,2.121212121212121,0.0
Box6,1.0,2.2222222222222223,0.0
Box6,1.0,2.323232323232323,0.0
Box6,1.0,2.4242424242424243,0.0
Box6,1.0,2.525252525252525,0.0
Box6,1.0,2.6262626262626263,0.0
Box6,1.0,2.727272727272727,0.0
Box6,1.0,2.8282828282828283,0.0
Box6,1.0,2.929292929292929,0.0
Box6,1.0,3.0303030303030303,1.8620896856838853e-07
Box6,1.0,3.131313131313131,3.494130994008733e-06
Box6,1.0,3.2323232323232323,1.0929551167632313e-05
Box6,1.0,3.3333333333333335,2.2483737046843867e-05
Box6,1.0,3.4343434343434343,3.814795618904805e-05
Box6,1.0,3.5353535353535355,5.791347615164974e-05
Box6,1.0,3.6363636363636362,8.17715644920535e-05
Box6,1.0,3.7373737373737375,0.00010971348876766424
Box6,1.0,3.8383838383838382,0.00014173051653588653
Box6,1.0,3.9393939393939394,0.00017781391535412531
Box6,1.0,4.040404040404041,0.00021795495277978526
Box6,1.0,4.141414141414141,0.00026214489637027067
Box6,1.0,4.242424242424242,0.00031037501368298703
Box6,1.0,4.343434343434343,0.0003626365722753388
Box6,1.0,4.444444444444445,0.0004189208397047305
Box6,1.0,4.545454545454545,0.0004792190835285666
Box6,1.0,4.646464646464646,0.0005435225713042528
Box6,1.0,4.747474747474747,0.0006118225705891931
Box6,1.0,4.848484848484849,0.0006841103489407926
Box6,1.0,4.94949494949495,0.0007603771739164559
Box6,1.0,5.05050505050505,0.0009942080664800041
Box6,1.0,5.151515151515151,0.002268286484328343
Box6,1.0,5.252525252525253,0.004636862159883357
Box6,1.0,5.353535353535354,0.00799627214657173
Box6,1.0,5.454545454545454,0.0122428534978201
Box6,1.0,5.555555555555555,0.017272943267055228
Box6,1.0,5.656565656565657,0.022982878507703763
Box6,1.0,5.757575757575758,0.02926899627319239
Box6,1.0,5.858585858585858,0.03602763361694772
Box6,1.0,5.959595959595959,0.04315512759239657
Box6,1.0,6.0606060606060606,0.05054781525296556
Box6,1.0,6.161616161616162,0.05810203365208137
Box6,1.0,6.262626262626262,0.0657141198431706
Box6,1.0,6.363636363636363,0.07328041087966011
Box6,1.0,6.4646464646464645,0.08069724381497648
Box6,1.0,6.565656565656566,0.08786095570254637
Box6,1.0,6.666666666666667,0.09466788359579653
Box6,1.0,6.767676767676767,0.10101436454815353
Box6,1.0,6.8686868686868685,0.10679673561304424
Box6,1.0,6.96969696969697,0.11191133384389518
Box6,1.0,7.070707070707071,0.1164486336813769
Box6,1.0,7.171717171717171,0.12091632931962099
Box6,1.0,7.2727272727272725,0.12534611866013148
Box6,1.0,7.373737373737374,0.12973556003615666
Box6,1.0,7.474747474747475,0.13408221178094487
Box6,1.0,7.575757575757575,0.13838363222774439
Box6,1.0,7.6767676767676765,0.14263737970980364
Box6,1.0,7.777777777777778,0.1468410125603709
Box6,1.0,7.878787878787879,0.1509920891126945
Box6,1.0,7.979797979797979,0.15508816770002276
Box6,1.0,8.080808080808081,0.15912680665560405
Box6,1.0,8.181818181818182,0.16310556431268666
Box6,1.0,8.282828282828282,0.16702199900451895
Box6,1.0,8.383838383838384,0.17087366906434925
Box6,1.0,8.484848484848484,0.17465813282542586
Box6,1.0,8.585858585858587,0.17837294862099715
Box6,1.0,8.686868686868687,0.18201567478431144
Box6,1.0,8.787878787878787,0.185583869648617
Box6,1.0,8.88888888888889,0.18907509154716232
Box6,1.0,8.98989898989899,0.19248689881319553
Box6,1.0,9.09090909090909,0.19581684977996508
Box6,1.0,9.191919191919192,0.1990625027807193
Box6,1.0,9.292929292929292,0.20222141614870648
Box6,1.0,9.393939393939394,0.205291148217175
Box6,1.0,9.494949494949495,0.20826925731937312
Box6,1.0,9.595959595959595,0.2111533017885492
Box6,1.0,9.696969696969697,0.21394083995795163
Box6,1.0,9.797979797979798,0.2166294301608287
Box6,1.0,9.8989898989899,0.2192166307304287
Box6,1.0,10.0,0.2217
Box12,0.2,0.0,0.099
Box12,0.2,0.10101010101010101,0.1071385310365162
Box12,0.2,0.20202020202020202,0.11518089041589512
Box12,0.2,0.30303030303030304,0.12311571239136707
Box12,0.2,0.40404040404040403,0.1309316312161624
Box12,0.2,0.5050505050505051,0.13861728114351138
Box12,0.2,0.6060606060606061,0.14616129642664438
Box12,0.2,0.7070707070707071,0.1535523113187917
Box12,0.2,0.8080808080808081,0.1607789600731837
Box12,0.2,0.9090909090909091,0.16782987694305065
Box12,0.2,1.0101010101010102,0.17469369618162295
Box12,0.2,1.1111111111111112,0.18135905204213085
Box12,0.2,1.2121212121212122,0.18781457877780466
Box12,0.2,1.3131313131313131,0.19404891064187477
Box12,0.2,1.4141414141414141,0.20005068188757147
Box12,0.2,1.5151515151515151,0.20580852676812508
Box12,0.2,1.6161616161616161,0.21131107953676595
Box12,0.2,1.7171717171717171,0.21654697444672433
Box12,0.2,1.8181818181818181,0.2215048457512306
Box12,0.2,1.9191919191919191,0.22617332770351511
Box12,0.2,2.0202020202020203,0.2305410545568082
Box12,0.2,2.121212121212121,0.23459666056434006
Box12,0.2,2.2222222222222223,0.23832877997934115
Box12,0.2,2.323232323232323,0.24172604705504172
Box12,0.2,2.4242424242424243,0.24477709604467202
Box12,0.2,2.525252525252525,0.2474705612014626
Box12,0.2,2.6262626262626263,0.24979507677864357
Box12,0.2,2.727272727272727,0.25173927702944543
Box12,0.2,2.8282828282828283,0.2532917962070983
Box12,0.2,2.929292929292929,0.2544412685648326
Box12,0.2,3.0303030303030303,0.255194486917078
Box12,0.2,3.131313131313131,0.2558294175108859
Box12,0.2,3.2323232323232323,0.2564427854984337
Box12,0.2,3.3333333333333335,0.2570332733594199
Box12,0.2,3.4343434343434343,0.25759956357354313
Box12,0.2,3.5353535353535355,0.25814033862050195
Box12,0.2,3.6363636363636362,0.2586542809799949
Box12,0.2,3.7373737373737375,0.2591400731317206
Box12,0.2,3.8383838383838382,0.2595963975553776
Box12,0.2,3.9393939393939394,0.2600219367306645
Box12,0.2,4.040404040404041,0.26041537313727964
Box12,0.2,4.141414141414141,0.26077538925492194
Box12,0.2,4.242424242424242,0.2611006675632898
Box12,0.2,4.343434343434343,0.2613898905420817
Box12,0.2,4.444444444444445,0.2616417406709964
Box12,0.2,4.545454545454545,0.2618549004297323
Box12,0.2,4.646464646464646,0.26202805229798803
Box12,0.2,4.747474747474747,0.2621598787554622
Box12,0.2,4.848484848484849,0.26224906228185335
Box12,0.2,4.94949494949495,0.26229428535686006
Box12,0.2,5.05050505050505,0.2623
Box12,0.2,5.151515151515151,0.2623
Box12,0.2,5.252525252525253,0.2623
Box12,0.2,5.353535353535354,0.2623
Box12,0.2,5.454545454545454,0.2623
Box12,0.2,5.555555555555555,0.2623
Box12,0.2,5.656565656565657,0.2623
Box12,0.2,5.757575757575758,0.2623
Box12,0.2,5.858585858585858,0.2623
Box12,0.2,5.959595959595959,0.2623
Box12,0.2,6.0606060606060606,0.2623
Box12,0.2,6.161616161616162,0.2623
Box12,0.2,6.262626262626262,0.2623
Box12,0.2,6.363636363636363,0.2623
Box12,0.2,6.4646464646464645,0.2623
Box12,0.2,6.565656565656566,0.2623
Box12,0.2,6.666666666666667,0.2623
Box12,0.2,6.767676767676767,0.2623
Box12,0.2,6.8686868686868685,0.2623
Box12,0.2,6.96969696969697,0.2623
Box12,0.2,7.070707070707071,0.2623
Box12,0.2,7.171717171717171,0.2623
Box12,0.2,7.2727272727272725,0.2623
Box12,0.2,7.373737373737374,0.2623
Box12,0.2,7.474747474747475,0.2623
Box12,0.2,7.575757575757575,0.2623
Box12,0.2,7.6767676767676765,0.2623
Box12,0.2,7.777777777777778,0.2623
Box12,0.2,7.878787878787879,0.2623
Box12,0.2,7.979797979797979,0.2623
Box12,0.2,8.080808080808081,0.2623
Box12,0.2,8.181818181818182,0.2623
Box12,0.2,8.282828282828282,0.2623
Box12,0.2,8.383838383838384,0.2623
Box12,0.2,8.484848484848484,0.2623
Box12,0.2,8.585858585858587,0.2623
Box12,0.2,8.686868686868687,0.2623
Box12,0.2,8.787878787878787,0.2623
Box12,0.2,8.88888888888889,0.2623
Box12,0.2,8.98989898989899,0.2623
Box12,0.2,9.09090909090909,0.2623
Box12,0.2,9.191919191919192,0.2623
Box12,0.2,9.292929292929292,0.2623
Box12,0.2,9.393939393939394,0.2623
Box12,0.2,9.494949494949495,0.2623
Box12,0.2,9.595959595959595,0.2623
Box12,0.2,9.696969696969697,0.2623
Box12,0.2,9.797979797979798,0.2623
Box12,0.2,9.8989898989899,0.2623
Box12,0.2,10.0,0.2623
Box12,0.5,0.0,0.0004
Box12,0.5,0.10101010101010101,0.00041175885167775905
Box12,0.5,0.20202020202020202,0.00044713457481737677
Box12,0.5,0.30303030303030304,0.0005062759215783641
Box12,0.5,0.40404040404040403,0.0005893316441202322
Box12,0.5,0.5050505050505051,0.000696450494602492
Box12,0.5,0.6060606060606061,0.0008277812251846542
Box12,0.5,0.7070707070707071,0.0009834725880262301
Box12,0.5,0.8080808080808081,0.0011636733352867305
Box12,0.5,0.9090909090909091,0.0013685322191256666
Box12,0.5,1.0101010101010102,0.0015981979917025495
Box12,0.5,1.1111111111111112,0.0018528194051768896
Box12,0.5,1.2121212121212122,0.0021325452117081983
Box12,0.5,1.3131313131313131,0.0024375241634559865
Box12,0.5,1.4141414141414141,0.002767905012579765
Box12,0.5,1.5151515151515151,0.0031238365112390446
Box12,0.5,1.6161616161616161,0.0035054674115933375
Box12,0.5,1.7171717171717171,0.0039129464658021525
Box12,0.5,1.8181818181818181,0.004346422426025003
Box12,0.5,1.9191919191919191,0.004806044044421399
Box12,0.5,2.0202020202020203,0.005291960073150852
Box12,0.5,2.121212121212121,0.00580431926437287
Box12,0.5,2.2222222222222223,0.006343270370246969
Box12,0.5,2.323232323232323,0.006908962142932655
Box12,0.5,2.4242424242424243,0.007501543334589443
Box12,0.5,2.525252525252525,0.00812116269737684
Box12,0.5,2.6262626262626263,0.00876796898345436
Box12,0.5,2.727272727272727,0.009442110944981513
Box12,0.5,2.8282828282828283,0.010143737334117811
Box12,0.5,2.929292929292929,0.010872996903022764
Box12,0.5,3.0303030303030303,0.011745576021309495
Box12,0.5,3.131313131313131,0.014514220351525416
Box12,0.5,3.2323232323232323,0.019578816202662122
Box12,0.5,3.3333333333333335,0.026689820222373567
Box12,0.5,3.4343434343434343,0.035597689058313654
Box12,0.5,3.5353535353535355,0.04605287935813642
Box12,0.5,3.6363636363636362,0.057805847769495725
Box12,0.5,3.7373737373737375,0.07060705094004563
Box12,0.5,3.8383838383838382,0.08420694551743997
Box12,0.5,3.9393939393939394,0.09835598814933283
Box12,0.5,4.040404040404041,0.11280463548337807
Box12,0.5,4.141414141414141,0.1273033441672296
Box12,0.5,4.242424242424242,0.1416025708485416
Box12,0.5,4.343434343434343,0.15545277217496783
Box12,0.5,4.444444444444445,0.16860440479416228
Box12,0.5,4.545454545454545,0.18080792535377885
Box12,0.5,4.646464646464646,0.19181379050147165
Box12,0.5,4.747474747474747,0.20137245688489455
Box12,0.5,4.848484848484849,0.20923438115170145
Box12,0.5,4.94949494949495,0.21515001994954647
Box12,0.5,5.05050505050505,0.2191567348629332
Box12,0.5,5.151515151515151,0.22281531204418412
Box12,0.5,5.252525252525253,0.22639030166914592
Box12,0.5,5.353535353535354,0.2298692267416564
Box12,0.5,5.454545454545454,0.2332396102655534
Box12,0.5,5.555555555555555,0.23648897524467472
Box12,0.5,5.656565656565657,0.23960484468285817
Box12,0.5,5.757575757575758,0.2425747415839417
Box12,0.5,5.858585858585858,0.24538618895176295
Box12,0.5,5.959595959595959,0.24802670979015987
Box12,0.5,6.0606060606060606,0.25048382710297024
Box12,0.5,6.161616161616162,0.2527450638940319
Box12,0.5,6.262626262626262,0.25479794316718263
Box12,0.5,6.363636363636363,0.25662998792626035
Box12,0.5,6.4646464646464645,0.25822872117510276
Box12,0.5,6.565656565656566,0.2595816659175478
Box12,0.5,6.666666666666667,0.2606763451574332
Box12,0.5,6.767676767676767,0.26150028189859686
Box12,0.5,6.8686868686868685,0.2620409991448766
Box12,0.5,6.96969696969697,0.26228601990011013
Box12,0.5,7.070707070707071,0.2623
Box12,0.5,7.171717171717171,0.2623
Box12,0.5,7.2727272727272725,0.2623
Box12,0.5,7.373737373737374,0.2623
Box12,0.5,7.474747474747475,0.2623
Box12,0.5,7.575757575757575,0.2623
Box12,0.5,7.6767676767676765,0.2623
Box12,0.5,7.777777777777778,0.2623
Box12,0.5,7.878787878787879,0.2623
Box12,0.5,7.979797979797979,0.2623
Box12,0.5,8.080808080808081,0.2623
Box12,0.5,8.181818181818182,0.2623
Box12,0.5,8.282828282828282,0.2623
Box12,0.5,8.383838383838384,0.2623
Box12,0.5,8.484848484848484,0.2623
Box12,0.5,8.585858585858587,0.2623
Box12,0.5,8.686868686868687,0.2623
Box12,0.5,8.787878787878787,0.2623
Box12,0.5,8.88888888888889,0.2623
Box12,0.5,8.98989898989899,0.2623
Box12,0.5,9.09090909090909,0.2623
Box12,0.5,9.191919191919192,0.2623
Box12,0.5,9.292929292929292,0.2623
Box12,0.5,9.393939393939394,0.2623
Box12,0.5,9.494949494949495,0.2623
Box12,0.5,9.595959595959595,0.2623
Box12,0.5,9.696969696969697,0.2623
Box12,0.5,9.797979797979798,0.2623
Box12,0.5,9.8989898989899,0.2623
Box12,0.5,10.0,0.2623
Box12,1.0,0.0,0.0
Box12,1.0,0.10101010101010101,0.0
Box12,1.0,0.20202020202020202,0.0
Box12,1.0,0.30303030303030304,0.0
Box12,1.0,0.40404040404040403,0.0
Box12,1.0,0.5050505050505051,0.0
Box12,1.0,0.6060606060606061,0.0
Box12,1.0,0.7070707070707071,0.0
Box12,1.0,0.8080808080808081,0.0
Box12,1.0,0.9090909090909091,0.0
Box12,1.0,1.0101010101010102,0.0
Box12,1.0,1.1111111111111112,0.0
Box12,1.0,1.2121212121212122,0.0
Box12,1.0,1.3131313131313131,0.0
Box12,1.0,1.4141414141414141,0.0
Box12,1.0,1.5151515151515151,0.0
Box12,1.0,1.6161616161616161,0.0
Box12,1.0,1.7171717171717171,0.0
Box12,1.0,1.8181818181818181,0.0
Box12,1.0,1.9191919191919191,0.0
Box12,1.0,2.0202020202020203,0.0
Box12,1.0,2.121212121212121,0.0
Box12,1.0,2.2222222222222223,0.0
Box12,1.0,2.323232323232323,0.0
Box12,1.0,2.4242424242424243,0.0
Box12,1.0,2.525252525252525,0.0
Box12,1.0,2.6262626262626263,0.0
Box12,1.0,2.727272727272727,0.0
Box12,1.0,2.8282828282828283,0.0
Box12,1.0,2.929292929292929,0.0
Box12,1.0,3.0303030303030303,6.923649660286781e-08
Box12,1.0,3.131313131313131,1.2997551286961026e-06
Box12,1.0,3.2323232323232323,4.067361145727375e-06
Box12,1.0,3.3333333333333335,8.370803357314153e-06
Box12,1.0,3.4343434343434343,1.4208830573073878e-05
Box12,1.0,3.5353535353535355,2.1580191602624073e-05
Box12,1.0,3.6363636363636362,3.0483635255582142e-05
Box12,1.0,3.7373737373737375,4.091791034156563e-05
Box12,1.0,3.8383838383838382,5.288176567019192e-05
Box12,1.0,3.9393939393939394,6.637395005107859e-05
Box12,1.0,4.040404040404041,8.139321229384305e-05
Box12,1.0,4.141414141414141,9.793830120810262e-05
Box12,1.0,4.242424242424242,0.00011600796560347508
Box12,1.0,4.343434343434343,0.00013560095428957774
Box12,1.0,4.444444444444445,0.00015671601607602806
Box12,1.0,4.545454545454545,0.00017935189977244336
Box12,1.0,4.646464646464646,0.00020350735418844145
Box12,1.0,4.747474747474747,0.00022918112813363964
Box12,1.0,4.848484848484849,0.0002563719704176554
Box12,1.0,4.94949494949495,0.0002850786298501061
Box12,1.0,5.05050505050505,0.00045711159123044433
Box12,1.0,5.151515151515151,0.001589922644579799
Box12,1.0,5.252525252525253,0.003739922317060644
Box12,1.0,5.353535353535354,0.0068179963582092225
Box12,1.0,5.454545454545454,0.01073503051756174
Box12,1.0,5.555555555555555,0.01540191054465451
Box12,1.0,5.656565656565657,0.02072952218902374
Box12,1.0,5.757575757575758,0.026628751200205684
Box12,1.0,5.858585858585858,0.033010483327736526
Box12,1.0,5.959595959595959,0.03978560432115261
Box12,1.0,6.0606060606060606,0.04686499992999013
Box12,1.0,6.161616161616162,0.05415955590378533
Box12,1.0,6.262626262626262,0.061580157992074405
Box12,1.0,6.363636363636363,0.06903769194439371
Box12,1.0,6.4646464646464645,0.07644304351027942
Box12,1.0,6.565656565656566,0.08370709843926778
Box12,1.0,6.666666666666667,0.09074074248089503
Box12,1.0,6.767676767676767,0.0974548613846974
Box12,1.0,6.8686868686868685,0.10376034090021122
Box12,1.0,6.96969696969697,0.10956806677697262
Box12,1.0,7.070707070707071,0.11494078670762946
Box12,1.0,7.171717171717171,0.12027224700912695
Box12,1.0,7.2727272727272725,0.12558869209887977
Box12,1.0,7.373737373737374,0.1308898053486769
Box12,1.0,7.474747474747475,0.13617527013030742
Box12,1.0,7.575757575757575,0.14144476981556045
Box12,1.0,7.6767676767676765,0.14669798777622506
Box12,1.0,7.777777777777778,0.15193460738409037
Box12,1.0,7.878787878787879,0.15715431201094543
Box12,1.0,7.979797979797979,0.1623567850285793
Box12,1.0,8.080808080808081,0.1675417098087811
Box12,1.0,8.181818181818182,0.1727087697233399
Box12,1.0,8.282828282828282,0.17785764814404476
Box12,1.0,8.383838383838384,0.18298802844268486
Box12,1.0,8.484848484848484,0.18809959399104909
Box12,1.0,8.585858585858587,0.19319202816092682
Box12,1.0,8.686868686868687,0.19826501432410681
Box12,1.0,8.787878787878787,0.20331823585237832
Box12,1.0,8.88888888888889,0.20835137611753052
Box12,1.0,8.98989898989899,0.21336411849135226
Box12,1.0,9.09090909090909,0.21835614634563277
Box12,1.0,9.191919191919192,0.22332714305216117
Box12,1.0,9.292929292929292,0.22827679198272643
Box12,1.0,9.393939393939394,0.23320477650911778
Box12,1.0,9.494949494949495,0.23811078000312408
Box12,1.0,9.595959595959595,0.24299448583653455
Box12,1.0,9.696969696969697,0.24785557738113842
Box12,1.0,9.797979797979798,0.25269373800872447
Box12,1.0,9.8989898989899,0.25750865109108206
Box12,1.0,10.0,0.26230000000000003
Standard3,0.2,0.0,0.1805
Standard3,0.2,0.10101010101010101,0.1810952935698744
Standard3,0.2,0.20202020202020202,0.18168453677108234
Standard3,0.2,0.30303030303030304,0.18226671273494047
Standard3,0.2,0.40404040404040403,0.18284080459276528
Standard3,0.2,0.5050505050505051,0.18340579547587332
Standard3,0.2,0.6060606060606061,0.18396066851558127
Standard3,0.2,0.7070707070707071,0.1845044068432056
Standard3,0.2,0.8080808080808081,0.1850359935900629
Standard3,0.2,0.9090909090909091,0.18555441188746974
Standard3,0.2,1.0101010101010102,0.18605864486674267
Standard3,0.2,1.1111111111111112,0.18654767565919828
Standard3,0.2,1.2121212121212122,0.18702048739615315
Standard3,0.2,1.3131313131313131,0.1874760632089238
Standard3,0.2,1.4141414141414141,0.1879133862288268
Standard3,0.2,1.5151515151515151,0.18833143958717877
Standard3,0.2,1.6161616161616161,0.18872920641529628
Standard3,0.2,1.7171717171717171,0.1891056698444958
Standard3,0.2,1.8181818181818181,0.189459813006094
Standard3,0.2,1.9191919191919191,0.18979061903140737
Standard3,0.2,2.0202020202020203,0.19009707105175253
Standard3,0.2,2.121212121212121,0.19037815219844606
Standard3,0.2,2.2222222222222223,0.19063284560280444
Standard3,0.2,2.323232323232323,0.19086013439614433
Standard3,0.2,2.4242424242424243,0.1910590017097822
Standard3,0.2,2.525252525252525,0.19122843067503473
Standard3,0.2,2.6262626262626263,0.19136740442321845
Standard3,0.2,2.727272727272727,0.19147490608564988
Standard3,0.2,2.8282828282828283,0.1915499187936456
Standard3,0.2,2.929292929292929,0.19159142567852222
Standard3,0.2,3.0303030303030303,0.1916
Standard3,0.2,3.131313131313131,0.1916
Standard3,0.2,3.2323232323232323,0.1916
Standard3,0.2,3.3333333333333335,0.1916
Standard3,0.2,3.4343434343434343,0.1916
Standard3,0.2,3.5353535353535355,0.1916
Standard3,0.2,3.6363636363636362,0.1916
Standard3,0.2,3.7373737373737375,0.1916
Standard3,0.2,3.8383838383838382,0.1916
Standard3,0.2,3.9393939393939394,0.1916
Standard3,0.2,4.040404040404041,0.1916
Standard3,0.2,4.141414141414141,0.1916
Standard3,0.2,4.242424242424242,0.1916
Standard3,0.2,4.343434343434343,0.1916
Standard3,0.2,4.444444444444445,0.1916
Standard3,0.2,4.545454545454545,0.1916
Standard3,0.2,4.646464646464646,0.1916
Standard3,0.2,4.747474747474747,0.1916
Standard3,0.2,4.848484848484849,0.1916
Standard3,0.2,4.94949494949495,0.1916
Standard3,0.2,5.05050505050505,0.1916
